"image-wrapper href","ls-is-cached src","discounted-badge","product-discount","d-flex href 2","col-12","col-12 href","col-12 2","mr-1","product-price-not-discounted","product-price","w-100 href","d-none","lazyloaded src","out-of-stock"
"https://www.cnc-marketi.com/urun/kare-baglanti-saci-90x90","https://cncmarketi.tsoftstatic.com/urunkare-baglanti-saci-90x90-9888-77-O.jpg","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/772/f03fc80f53b43e1483958059171847774e2474c2ff8f3b30b493396b2e6fdaf1c445e5353b63417d3cbdb25ab93c2bdb","Promertech","https://www.cnc-marketi.com/mrk","Kare Bağlantı Sacı 90x90","TL","213,58","128,15","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/ufl003-baglanti-saci-5-mm","https://cncmarketi.tsoftstatic.com/urunufl003-baglanti-saci-5-mm-10495-13-O.jpg","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/1358/1cae04586835b35fbc7b50411a3066f30991bd7c45fc53296741eddbf019f618ed3b320800acbed474aa61c9d251951d","Promertech","https://www.cnc-marketi.com/mrk","Ufl003 Bağlantı Sacı 5 mm","TL","266,98","160,19","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/40x40-duz-kose-baglanti","https://cncmarketi.tsoftstatic.com/urun40x40-duz-kose-baglanti-9428-35-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/356/44a755ad2c18c74e352ceff91c414bf3853b7ce5c0e1d7a9f9106ae8ae67bb5c3e5905c4155ece0bd423e8137a8b3466","Sigma Profil Köşe Bağlantı","https://www.cnc-marketi.com/sigma-profil-kose-baglanti","40X40 Düz Köşe Bağlantı","TL","21,25","21,25","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/80x80-duz-kose-baglanti","https://cncmarketi.tsoftstatic.com/urun80x80-duz-kose-baglanti-9586-51-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/510/d313b03e100094cace3b69a852eeb128badb933abcea8982b958e7a34bdcca89756ebf1b37b61ebe41c9040edaaaaaca","Sigma Profil Köşe Bağlantı","https://www.cnc-marketi.com/sigma-profil-kose-baglanti","80X80 Düz Köşe Bağlantı","TL","96,94","96,94","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m-10x60-galvaniz-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm-10x60-galvaniz-allen-alyan-basli-imbus-civata-9974-85-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/855/0a5d1e20da8b1c6545e89eca6b1bf86fd7c5462c4619f71aedb43bfb92981954dbc63a15edf391528147a90d9460c6bd","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M 10X60 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","19,18","19,18","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m10x16-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm10x16-fosfat-allen-alyan-basli-imbus-civata-9992-87-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/873/c05c0b3347ac6acf3ef8e17beaafeb3e39a31351bd29a09100b475a13ac03930ed21432239c868505c60de94c32ad1f3","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M10X16 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","8,29","8,29","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m10x20-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm10x20-fosfat-allen-alyan-basli-imbus-civata-9994-87-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/875/2748718851f00f212aa0f525ccf9d2872e7e071e9668e4ed8e8cd48301d4bc6fede7a0871b867506ab4bf4b77790e923","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M10X20 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","8,29","8,29","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m10x25-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm10x25-fosfat-allen-alyan-basli-imbus-civata-9996-87-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/877/6a3aef1a970fa6d0b0050ae01a18ba498c7d8083cc4678a9a0f003c9ad945d997a7901f45ae003c32213d4f7e346b4a4","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M10X25 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","11,40","11,40","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m10x30-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm10x30-fosfat-allen-alyan-basli-imbus-civata-9998-87-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/879/0517af771e99a34a935f9cccfca8f375ff4d4d4c18935627f585f41ea1c5fa0edf59de31912427662e8c2b0af0da98fb","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M10X30 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","11,92","11,92","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m10x50-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm10x50-fosfat-allen-alyan-basli-imbus-civata-10000-88-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/881/1eb1e914007adefc8967cb6f58bdbb4daf450c43e43a23da9e895667f49fa13b43d15ee440fc07dc993e22d2d2b2335a","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M10X50 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","16,59","16,59","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m12x25-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm12x25-fosfat-allen-alyan-basli-imbus-civata-10005-88-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/886/997eaab96239f17832379b0806fcb5c60ff4c6adeec2d09b28794dd703f8b8f2622b2a3dd38488b5de303f03faf4317d","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M12X25 Fosfat Allen (Alyan) Başlı İmbus Cıvata","TL","15,03","15,03","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m12x30-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm12x30-fosfat-allen-alyan-basli-imbus-civata-10006-88-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/887/8cb2d65f31856f010f08b561dc4802478456037cb628067c1dff6431a301f8f873796ab3986ce16b8e9b32b78565fc9a","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M12X30 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","16,59","16,59","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m5-5x12-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm5-5x12-fosfat-allen-alyan-basli-imbus-civata-10052-93-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/933/409e6b9c4949ec73977df60125022c3557bcb16d63599785fdb26a9e0eae174938765c5e7ce2a30e6f4b9dee1d3875af","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M5 5X12 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","2,07","2,07","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m5x25-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm5x25-fosfat-allen-alyan-basli-imbus-civata-10069-95-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/952/3e4e81d7eb2cdd6632a8ffa7f5c6d7db690e2309e6d67da33d953ca89ae7ffbed59f1a518144ee00a7d78269d0c50896","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M5X25 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","2,59","2,59","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m6x16-fosfat-allen-alyan-basli-imbus-civata","https://cncmarketi.tsoftstatic.com/urunm6x16-fosfat-allen-alyan-basli-imbus-civata-10086-96-O.jpg","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/969/3afc337bdd37c365de44ec1b977235b6a7c85060df97713ecdb4e57c90368be6234cc837162d06744d5bf202c67f11b1","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M6X16 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","3,11","3,11","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/m6x45-fosfat-allen-alyan-basli-imbus-civata","","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/981/4df146d13945e9d403089aaa06a2b7e595dd3af58b130400d212c8d4ca9519833d524db0b5a00ee8272b7d902d18141f","İmbus Civata","https://www.cnc-marketi.com/imbus-civata","M6X45 Fosfat Allen (Alyan) Başlı İmbus Civata","TL","4,67","4,67","javascript:void(0);","Sepete Ekle","https://cncmarketi.tsoftstatic.com/urunm6x45-fosfat-allen-alyan-basli-imbus-civata-10098-98-O.jpg",""
